"Sp","Betacov.2021","R.Alb.2021","Rank.2021","PropRank.2021","InSample.2021","Betacov.2020","R.Alb.2020","Rank.2020","PropRank.2020","InSample.2020"
"Capricornis swinhoei",0,0.564942802669209,2370.5,0.564942802669209,0,0,0.550047664442326,2308,0.550047664442326,0
"Gerbillurus paeba",0,0.564942802669209,2370.5,0.564942802669209,0,0,0.531220209723546,2229,0.531220209723546,0
"Gerbillus pusillus",0,0.564942802669209,2370.5,0.564942802669209,0,0,0.565419447092469,2372.5,0.565419447092469,0
"Paraxerus cepapi",0,0.564942802669209,2370.5,0.564942802669209,0,0,0.586987607244995,2463,0.586987607244995,0
"Sigmodon alstoni",0,0.564942802669209,2370.5,0.564942802669209,0,0,0.53813155386082,2258,0.53813155386082,0
"Rhinolophus rouxii",0,0.0456387035271687,318.4,0.565328844128759,1,0,0.0315776930409914,293.6,0.552935256918057,1
"Eptesicus furinalis",0,0.0607721639656816,329.4,0.566075203380574,1,0,0.0575548141086749,317.2,0.5606658923992,1
"Dicerorhinus sumatrensis",0,0.56637273593899,2376.5,0.56637273593899,0,0,0.59556720686368,2499,0.59556720686368,0
"Lycalopex sechurae",0,0.56637273593899,2376.5,0.56637273593899,0,0,0.539680648236416,2264.5,0.539680648236416,0
"Phaiomys leucurus",0,0.56637273593899,2376.5,0.56637273593899,0,0,0.53813155386082,2258,0.53813155386082,0
"Urotrichus talpoides",0,0.56637273593899,2376.5,0.56637273593899,0,0,0.533126787416587,2237,0.533126787416587,0
"Lophocebus albigena",0,0.387511916110582,722.75,0.566471433019413,1,0,0.438632030505243,775.75,0.58890739695119,1
"Alticola semicanus",0,0.56732602478551,2380.5,0.56732602478551,0,0,0.529909437559581,2223.5,0.529909437559581,0
"Cryptotis parva",0,0.56732602478551,2380.5,0.56732602478551,0,0,0.664442326024785,2788,0.664442326024785,0
"Callosciurus albescens",0,0.568279313632031,2384.5,0.568279313632031,0,0,0.580672068636797,2436.5,0.580672068636797,0
"Eospalax smithii",0,0.568279313632031,2384.5,0.568279313632031,0,0,0.534914204003813,2244.5,0.534914204003813,0
"Fossa fossana",0,0.568279313632031,2384.5,0.568279313632031,0,0,0.575309818875119,2414,0.575309818875119,0
"Gazella leptoceros",0,0.568279313632031,2384.5,0.568279313632031,0,0,0.590443279313632,2477.5,0.590443279313632,0
"Meriones shawi",0,0.568279313632031,2384.5,0.568279313632031,0,0,0.532054337464252,2232.5,0.532054337464252,0
"Ototylomys phyllotis",0,0.568279313632031,2384.5,0.568279313632031,0,0,0.580672068636797,2436.5,0.580672068636797,0
"Lasiurus egregius",0,0.063393708293613,333.6,0.569346764993413,1,0,0.0662535748331745,335.7,0.578180292431424,1
"Dorcatragus megalotis",0,0.569351763584366,2389,0.569351763584366,0,0,0.590443279313632,2477.5,0.590443279313632,0
"Microtus brachycercus",0,0.569351763584366,2389,0.569351763584366,0,0,0.548379408960915,2301,0.548379408960915,0
"Prometheomys schaposchnikowi",0,0.569351763584366,2389,0.569351763584366,0,0,0.550047664442326,2308,0.550047664442326,0
"Crocidura elgonius",0,0.570066730219256,2392,0.570066730219256,0,0,0.581982840800763,2442,0.581982840800763,0
"Myotis thysanodes",0,0.0689942802669209,338.1,0.570192154113349,1,0,0.0738798856053384,325.7,0.556606963036561,1
"Myotis yumanensis",0,0.0681601525262154,338.2,0.571124229664109,1,0,0.0817445185891325,337.9,0.566067213576981,1
"Beatragus hunteri",0,0.571377502383222,2397.5,0.571377502383222,0,0,0.583412774070543,2448,0.583412774070543,0
"Funisciurus leucogenys",0,0.571377502383222,2397.5,0.571377502383222,0,0,0.689704480457579,2894,0.689704480457579,0
"Hyperacrius wynnei",0,0.571377502383222,2397.5,0.571377502383222,0,0,0.527764537654909,2214.5,0.527764537654909,0
"Microtus ilaeus",0,0.571377502383222,2397.5,0.571377502383222,0,0,0.543136320305052,2279,0.543136320305052,0
"Paraxerus alexandri",0,0.571377502383222,2397.5,0.571377502383222,0,0,0.618446139180172,2595,0.618446139180172,0
"Pseudoryzomys simplex",0,0.571377502383222,2397.5,0.571377502383222,0,0,0.551835081029552,2315.5,0.551835081029552,0
"Spilogale gracilis",0,0.571377502383222,2397.5,0.571377502383222,0,0,0.607244995233556,2548,0.607244995233556,0
"Myotis californicus",0,0.0776930409914204,345.2,0.571657180983524,1,0,0.11558627264061,359.7,0.56353978973939,1
"Allenopithecus nigroviridis",0,0.573164918970448,2405,0.573164918970448,0,0,0.566491897044805,2377,0.566491897044805,0
"Galidictis fasciata",0,0.573164918970448,2405,0.573164918970448,0,0,0.568279313632031,2384.5,0.568279313632031,0
"Manis culionensis",0,0.573164918970448,2405,0.573164918970448,0,0,0.590443279313632,2477.5,0.590443279313632,0
"Oecomys rutilus",0,0.573164918970448,2405,0.573164918970448,0,0,0.533126787416587,2237,0.533126787416587,0
"Paraxerus palliatus",0,0.573164918970448,2405,0.573164918970448,0,0,0.573403241182078,2406,0.573403241182078,0
"Praomys morio",0,0.573164918970448,2405,0.573164918970448,0,0,0.51906577693041,2178,0.51906577693041,0
"Urocyon littoralis",0,0.541706387035272,861.875,0.573969782431799,1,0,0.539680648236416,849.875,0.5692751851868,1
"Blanfordimys afghanus",0,0.574833174451859,2412,0.574833174451859,0,0,0.534914204003813,2244.5,0.534914204003813,0
"Cercopithecus lhoesti",0,0.574833174451859,2412,0.574833174451859,0,0,0.620710200190658,2604.5,0.620710200190658,0
"Dendromus mesomelas",0,0.574833174451859,2412,0.574833174451859,0,0,0.551835081029552,2315.5,0.551835081029552,0
"Marmota himalayana",0,0.574833174451859,2412,0.574833174451859,0,0,0.543136320305052,2279,0.543136320305052,0
"Martes americana",0,0.574833174451859,2412,0.574833174451859,0,0,0.551835081029552,2315.5,0.551835081029552,0
"Microtus mexicanus",0,0.574833174451859,2412,0.574833174451859,0,0,0.583412774070543,2448,0.583412774070543,0
"Nyctomys sumichrasti",0,0.574833174451859,2412,0.574833174451859,0,0,0.605576739752145,2541,0.605576739752145,0
"Spermophilus richardsonii",0,0.878455672068637,1160.75,0.575326747469171,1,0,0.881553860819828,1150.25,0.563860737955854,1
"Cryptotis mayensis",0,0.57626310772164,2418,0.57626310772164,0,0,0.647640610104862,2717.5,0.647640610104862,0
"Equus kiang",0,0.57626310772164,2418,0.57626310772164,0,0,0.578765490943756,2428.5,0.578765490943756,0
"Microtus majori",0,0.57626310772164,2418,0.57626310772164,0,0,0.529909437559581,2223.5,0.529909437559581,0
"Myotis chiloensis",0,0.125,381.9,0.57699769366436,1,0,0.12595328884652,370.4,0.568430094389022,1
"Dasyprocta punctata",0,0.704122974261201,1004.875,0.577046513238643,1,0,0.766920877025739,1044.125,0.563937355060187,1
"Myotis levis",0,0.0710200190657769,344.6,0.577190708466527,1,0,0.0687559580552908,318.2,0.55107513527303,1
"Semnopithecus entellus",0,0.604623450905624,732.8,0.577229906033242,1,0,0.629408960915157,742.2,0.571082145595016,1
"Calomyscus elburzensis",0,0.57745471877979,2423,0.57745471877979,0,0,0.551835081029552,2315.5,0.551835081029552,0
"Graphiurus murinus",0,0.57745471877979,2423,0.57745471877979,0,0,0.605576739752145,2541,0.605576739752145,0
"Mustela subpalmata",0,0.57745471877979,2423,0.57745471877979,0,0,0.578765490943756,2428.5,0.578765490943756,0
"Procolobus verus",0,0.57745471877979,2423,0.57745471877979,0,0,0.618446139180172,2595,0.618446139180172,0
"Rhinolophus hildebrandtii",0,0.0393231649189704,412.5,0.577731554732358,1,0,0.0228789323164919,381.375,0.568219733079123,1
"Myotis austroriparius",0,0.114513822688275,375.3,0.577922436223993,1,0,0.108913250714967,366.1,0.579106593804965,1
"Ochotona dauurica",0,0.578288846520496,2426.5,0.578288846520496,0,0,0.555767397521449,2332,0.555767397521449,0
"Petaurillus hosei",0,0.578288846520496,2426.5,0.578288846520496,0,0,0.592707340324118,2487,0.592707340324118,0
"Dasyprocta leporina",0,0.723307912297426,811.2,0.578497834369944,1,0,0.738679694947569,835.8,0.602684746224065,1
"Equus burchellii",0,NA,287.75,0.578611030359472,1,0,NA,271.75,0.562486357257939,1
"Lasiurus borealis",0,0.14335081029552,395.9,0.578744778800387,1,0,0.148474737845567,390.5,0.574624525033902,1
"Crocidura rhoditis",0,0.579122974261201,2430,0.579122974261201,0,0,0.726644423260248,3049,0.726644423260248,0
"Ochotona cansus",0,0.579122974261201,2430,0.579122974261201,0,0,0.55838894184938,2343,0.55838894184938,0
"Potamogale velox",0,0.579122974261201,2430,0.579122974261201,0,0,0.637154432793136,2673.5,0.637154432793136,0
"Suncus remyi",0,0.579122974261201,2430,0.579122974261201,0,0,0.666706387035272,2797.5,0.666706387035272,0
"Xerus rutilus",0,0.579122974261201,2430,0.579122974261201,0,0,0.605576739752145,2541,0.605576739752145,0
"Myotis grisescens",0,0.116658722592946,377.7,0.579175592029103,1,0,0.11487130600572,359.9,0.564523556975792,1
"Microtus californicus",0,0.597473784556721,729.3,0.579234980828099,1,0,0.564346997140133,681.1,0.548914823262547,1
"Oligoryzomys nigripes",0,0.60664918970448,736.1,0.579826072650699,1,0,0.607244995233556,718.2,0.559043718655879,1
"Alouatta caraya",0,0.771091515729266,845.5,0.580087522089279,1,0,0.812559580552908,891.6,0.608728328978936,1
"Cryptotis tropicalis",0,0.580314585319352,2435,0.580314585319352,0,0,0.634771210676835,2663.5,0.634771210676835,0
"Equus grevyi",0,0.580314585319352,2435,0.580314585319352,0,0,0.642278360343184,2695,0.642278360343184,0
"Funisciurus lemniscatus",0,0.580314585319352,2435,0.580314585319352,0,0,0.686725452812202,2881.5,0.686725452812202,0
"Sorex mirabilis",0,0.580314585319352,2435,0.580314585319352,0,0,0.586987607244995,2463,0.586987607244995,0
"Neodon juldaschi",0,0.581029551954242,2438,0.581029551954242,0,0,0.55838894184938,2343,0.55838894184938,0
"Rhombomys opimus",0,0.503455672068637,834,0.581258051096643,1,0,0.475929456625357,776.75,0.544534570382627,1
"Hippocamelus bisulcus",0,0.581506196377502,2440,0.581506196377502,0,0,0.590443279313632,2477.5,0.590443279313632,0
"Pusa caspica",0,0.581506196377502,2440,0.581506196377502,0,0,0.600810295519542,2521,0.600810295519542,0
"Cryptomys ochraceocinereus",0,0.582221163012393,2443,0.582221163012393,0,0,0.629408960915157,2641,0.629408960915157,0
"Rhipidomys nitela",0,0.582221163012393,2443,0.582221163012393,0,0,0.581982840800763,2442,0.581982840800763,0
"Steatomys krebsii",0,0.582221163012393,2443,0.582221163012393,0,0,0.566491897044805,2377,0.566491897044805,0
"Connochaetes gnou",0,0.504766444232603,835.875,0.582233929971006,1,0,0.499046711153479,825,0.584116700916066,1
"Myotis evotis",0,0.115943755958055,379.9,0.582878752548279,1,0,0.107006673021926,351.7,0.560697109252272,1
"Conepatus humboldtii",0,0.583531935176358,2448.5,0.583531935176358,0,0,0.585200190657769,2455.5,0.585200190657769,0
"Eothenomys cachinus",0,0.583531935176358,2448.5,0.583531935176358,0,0,0.53813155386082,2258,0.53813155386082,0
"Felis bieti",0,0.583531935176358,2448.5,0.583531935176358,0,0,0.608913250714967,2555,0.608913250714967,0
"Gerbilliscus nigricaudus",0,0.583531935176358,2448.5,0.583531935176358,0,0,0.575309818875119,2414,0.575309818875119,0
"Heterohyrax brucei",0,0.583531935176358,2448.5,0.583531935176358,0,0,0.581982840800763,2442,0.581982840800763,0
"Lepus fagani",0,0.583531935176358,2448.5,0.583531935176358,0,0,0.569351763584366,2389,0.569351763584366,0
"Lepus oiostolus",0,0.583531935176358,2448.5,0.583531935176358,0,0,0.554456625357483,2326.5,0.554456625357483,0
"Cercopithecus nictitans",0,0.473784556720686,810.25,0.58391871405106,1,0,0.529909437559581,877,0.619473227588014,1
"Histiotus montanus",0,0.0782888465204957,354.7,0.584138979451976,1,0,0.0751906577693041,340.2,0.575742356905974,1
"Ovis dalli",0,0.614752144899905,744.9,0.584202584038297,1,0,0.610581506196378,725.4,0.565908203947035,1
"Callithrix jacchus",0,0.955195424213537,1237.5,0.584302864904155,1,0,0.945662535748332,1219.25,0.577004740532374,1
"Lasiurus blossevillii",0,0.0562440419447092,339.6,0.584400348207148,1,0,0.0555290753098189,316.7,0.561950885484499,1
"Nycticeius humeralis",0,0.130123927550048,391,0.584615885767776,1,0,0.137988560533842,385.7,0.578161092388458,1
"Lemmus sibiricus",0,0.585438512869399,2456.5,0.585438512869399,0,0,0.544447092469018,2284.5,0.544447092469018,0
"Microtus kikuchii",0,0.585438512869399,2456.5,0.585438512869399,0,0,0.564346997140133,2368,0.564346997140133,0
"Myosorex cafer",0,0.585438512869399,2456.5,0.585438512869399,0,0,0.607244995233556,2548,0.607244995233556,0
"Poelagus marjorita",0,0.585438512869399,2456.5,0.585438512869399,0,0,0.581982840800763,2442,0.581982840800763,0
"Sigmodontomys alfari",0,0.585438512869399,2456.5,0.585438512869399,0,0,0.573403241182078,2406,0.573403241182078,0
"Thaptomys nigrita",0,0.585438512869399,2456.5,0.585438512869399,0,0,0.566491897044805,2377,0.566491897044805,0
"Peromyscus truei",0,0.619161105815062,748.9,0.585495522002844,1,0,0.566491897044805,684.5,0.551597324370242,1
"Lasiurus ega",0,0.0589847473784557,342.5,0.585772665118073,1,0,0.0545757864632984,307.9,0.550492622081392,1
"Sus bucculentus",0,0.586749285033365,2462,0.586749285033365,0,0,0.597831267874166,2508.5,0.597831267874166,0
"Capra nubiana",0,0.586749285033365,2462,0.586749285033365,0,0,0.65467111534795,2747,0.65467111534795,0
"Eumops perotis",0,0.167063870352717,418.2,0.58678409410853,1,0,0.16384652049571,404.4,0.579107332268156,1
"Lasiurus xanthinus",0,0.0772163965681602,356,0.586946467483487,1,0,0.0940181124880839,352.4,0.574437425314518,1
"Pipistrellus hesperus",0,0.0816253574833175,359.1,0.587004083842342,1,0,0.0930648236415634,343.8,0.563260852052256,1
"Artibeus fimbriatus",0,0.190181124880839,434.6,0.587286665893275,1,0,0.189942802669209,421.9,0.578129405604264,1
"Eolagurus luteus",0,0.587940896091516,2467,0.587940896091516,0,0,0.533126787416587,2237,0.533126787416587,0
"Lepus habessinicus",0,0.587940896091516,2467,0.587940896091516,0,0,0.544447092469018,2284.5,0.544447092469018,0
"Microtus pinetorum",0,0.587940896091516,2467,0.587940896091516,0,0,0.551835081029552,2315.5,0.551835081029552,0
"Ochotona macrotis",0,0.587940896091516,2467,0.587940896091516,0,0,0.573403241182078,2406,0.573403241182078,0
"Oecomys mamorae",0,0.587940896091516,2467,0.587940896091516,0,0,0.564346997140133,2368,0.564346997140133,0
"Synaptomys borealis",0,0.587940896091516,2467,0.587940896091516,0,0,0.55838894184938,2343,0.55838894184938,0
"Lasiurus seminolus",0,0.147998093422307,406.6,0.589014894766404,1,0,0.151096282173499,407.7,0.596275594462869,1
"Arctocephalus tropicalis",0,0.589370829361296,2473,0.589370829361296,0,0,0.575309818875119,2414,0.575309818875119,0
"Cryptotis merriami",0,0.589370829361296,2473,0.589370829361296,0,0,0.669566253574833,2809.5,0.669566253574833,0
"Enhydra lutris",0,0.589370829361296,2473,0.589370829361296,0,0,0.632387988560534,2653.5,0.632387988560534,0
"Heliosciurus punctatus",0,0.589370829361296,2473,0.589370829361296,0,0,0.686725452812202,2881.5,0.686725452812202,0
"Myodes andersoni",0,0.589370829361296,2473,0.589370829361296,0,0,0.555767397521449,2332,0.555767397521449,0
"Nycteris thebaica",0,0.0798379408960915,359.6,0.58939385327215,1,0,0.0831744518589133,375.9,0.618184186146431,1
"Myotis leibii",0,0.139537654909438,401.1,0.589520609261633,1,0,0.145495710200191,386,0.571211818096376,1
"Hylobates lar",0,0.335557673975214,694.875,0.590031414821151,1,0,0.400500476644423,751.125,0.60102943806345,1
"Alticola tuvinicus",0,0.590562440419447,2478,0.590562440419447,0,0,0.564346997140133,2368,0.564346997140133,0
"Cercocebus chrysogaster",0,0.590562440419447,2478,0.590562440419447,0,0,0.620710200190658,2604.5,0.620710200190658,0
"Myodes centralis",0,0.590562440419447,2478,0.590562440419447,0,0,0.566491897044805,2377,0.566491897044805,0
"Nanger dama",0,0.590562440419447,2478,0.590562440419447,0,0,0.585200190657769,2455.5,0.585200190657769,0
"Spermophilus suslicus",0,0.590562440419447,2478,0.590562440419447,0,0,0.565419447092469,2372.5,0.565419447092469,0
"Spermophilus beecheyi",0,0.967349857006673,997.4,0.591131412703149,1,0,0.986415633937083,996.8,0.574824834598861,1
"Mazama rufina",0,0.591277407054338,2481,0.591277407054338,0,0,0.586987607244995,2463,0.586987607244995,0
"Philetor brachypterus",0,0.0302669208770257,326.8,0.591567561356249,1,0,0.0378932316491897,309.7,0.569409632245331,1
"Trichosurus vulpecula",0,NA,396.5,0.59163508935136,1,0,NA,374.666666666667,0.573975711588102,1
"Bassaricyon pauli",0,0.592349857006673,2485.5,0.592349857006673,0,0,0.614275500476644,2577.5,0.614275500476644,0
"Chimarrogale hantu",0,0.592349857006673,2485.5,0.592349857006673,0,0,0.644184938036225,2703,0.644184938036225,0
"Crocidura monax",0,0.592349857006673,2485.5,0.592349857006673,0,0,0.597831267874166,2508.5,0.597831267874166,0
"Lontra provocax",0,0.592349857006673,2485.5,0.592349857006673,0,0,0.600810295519542,2521,0.600810295519542,0
"Mustela felipei",0,0.592349857006673,2485.5,0.592349857006673,0,0,0.594018112488084,2492.5,0.594018112488084,0
"Neotoma mexicana",0,0.592349857006673,2485.5,0.592349857006673,0,0,0.605576739752145,2541,0.605576739752145,0
"Piliocolobus tholloni",0,0.592349857006673,2485.5,0.592349857006673,0,0,0.626787416587226,2630,0.626787416587226,0
"Pronolagus rupestris",0,0.592349857006673,2485.5,0.592349857006673,0,0,0.5767397521449,2420,0.5767397521449,0
"Cephalophus spadix",0,0.593660629170639,2491,0.593660629170639,0,0,0.607244995233556,2548,0.607244995233556,0
"Reithrodontomys fulvescens",0,0.593660629170639,2491,0.593660629170639,0,0,0.588298379408961,2468.5,0.588298379408961,0
"Semnopithecus dussumieri",0,0.593660629170639,2491,0.593660629170639,0,0,0.583412774070543,2448,0.583412774070543,0
"Lasiurus intermedius",0,0.0741182078169685,358.8,0.593744412150831,1,0,0.0756673021925643,346.8,0.584570080156823,1
"Leptonycteris nivalis",0,0.197449952335558,444.5,0.593960211603999,1,0,0.203050524308866,458.9,0.617370668242055,1
"Akodon cursor",0,0.594733079122974,2495.5,0.594733079122974,0,0,0.578765490943756,2428.5,0.578765490943756,0
"Eremodipus lichtensteini",0,0.594733079122974,2495.5,0.594733079122974,0,0,0.568279313632031,2384.5,0.568279313632031,0
"Graphiurus crassicaudatus",0,0.594733079122974,2495.5,0.594733079122974,0,0,0.710795996186845,2982.5,0.710795996186845,0
"Oxymycterus hispidus",0,0.594733079122974,2495.5,0.594733079122974,0,0,0.5767397521449,2420,0.5767397521449,0
"Salpingotus kozlovi",0,0.594733079122974,2495.5,0.594733079122974,0,0,0.555767397521449,2332,0.555767397521449,0
"Steatomys bocagei",0,0.594733079122974,2495.5,0.594733079122974,0,0,0.603551000953289,2532.5,0.603551000953289,0
"Antrozous pallidus",0,0.0738798856053384,359.8,0.595345099356857,1,0,0.0828169685414681,335,0.560929590891392,1
"Hipposideros cineraceus",0,0.0117969494756911,316.8,0.595373680131651,1,0,0.0166825548141087,331.5,0.620942144765639,1
"Arctocebus aureus",0,0.59604385128694,2501,0.59604385128694,0,0,0.693160152526215,2908.5,0.693160152526215,0
"Moschiola meminna",0,0.59604385128694,2501,0.59604385128694,0,0,0.616182078169685,2585.5,0.616182078169685,0
"Peromyscus mexicanus",0,0.59604385128694,2501,0.59604385128694,0,0,0.580672068636797,2436.5,0.580672068636797,0
"Rhipidomys macrurus",0,0.59604385128694,2501,0.59604385128694,0,0,0.573403241182078,2406,0.573403241182078,0
